trial_id,recipe,seed,fit_status,epoch,selected_epoch,early_stop,checkpoint_saved,train_metric_scope,train_samples,valid_supervised_loss,learning_rate,train_seconds,validation_seconds,epoch_seconds,total_elapsed_seconds,train_loss_CE,train_loss_weighted_CE,train_loss_MAE,train_loss_KD,train_loss_total,train_online_Accuracy,train_online_macro_F1,train_online_MAE,train_online_Pearson,train_online_Pearson_reason,clean_valid_Accuracy,clean_valid_macro_F1,clean_valid_MAE,clean_valid_Pearson,clean_valid_Pearson_reason,corruption_rows,corruption_clean_requested,corruption_eligible,corruption_ineligible
M1-s17,M1,17,COMPLETED,11,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.5312507152557373,0.001,3.2904791999972076,0.31760919999942416,3.627533899998525,44.45300000000134,0.045540859944163785,0.045540859944163785,0.32783445699444924,0.0,0.15481901550679214,0.9879234167893962,0.9869687887667675,0.3278344585162153,0.907146050788426,,0.5947802197802198,0.5720627357390109,0.6493647124651554,0.6169904341107534,,3395,3395,0,0
M1-s17,M1,17,COMPLETED,12,2,True,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.630300283432007,0.001,3.3745216999959666,0.29504070000257343,3.687494699996023,48.31300000000192,0.042365189420062066,0.042365189420062066,0.3179445155502595,0.0,0.1483466973064662,0.9905743740795288,0.9896002757725926,0.3179445154687859,0.9134914750819447,,0.5961538461538461,0.5746975397485552,0.638896555327337,0.6235651334700695,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,1,1,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.025862455368042,0.001,3.431137300001865,0.31896360000246204,3.7857268000007025,4.343000000000757,0.8280563688506434,0.8280563688506434,0.7006107153351774,0.0,1.0615932851898127,0.6256259204712813,0.5304070588322908,0.7006107185859938,0.5753151469696447,,0.6387362637362637,0.5959830287671721,0.631360573884724,0.6417751670610845,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,2,2,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0087789297103882,0.001,3.36028709999664,0.320760299997346,3.7164881999997306,8.25,0.6720254261205755,0.6720254261205755,0.5721672624920183,0.0,0.8627478544596193,0.7148748159057438,0.6609505069340386,0.5721672633205045,0.7287527331012431,,0.6332417582417582,0.6007988495746464,0.5975690294967985,0.6504523709037491,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,3,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.061461329460144,0.001,3.4246695000038017,0.3049747999975807,3.7479500000044936,12.18699999999808,0.5827434675068497,0.5827434675068497,0.5179793547284797,0.0,0.7554032598223005,0.7572901325478645,0.7157711786829394,0.5179793572489485,0.7774926822109536,,0.6291208791208791,0.5937848122210475,0.6207136168719684,0.6374980217200313,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,4,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.1553781032562256,0.001,3.3988230000031763,0.29990510000061477,3.7165445999999065,16.06199999999808,0.4827140198013744,0.4827140198013744,0.483453715944852,0.0,0.6438652639360948,0.806480117820324,0.7747245324202501,0.4834537177202285,0.8079319592986973,,0.6126373626373627,0.5741032575383871,0.6180103933413073,0.6240452969465254,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,5,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.2959543466567993,0.001,3.3719129000019166,0.3075821000020369,3.697581500004162,19.95300000000134,0.376862418686694,0.376862418686694,0.4393295318985547,0.0,0.5233056036730753,0.8459499263622975,0.8244176648130709,0.4393295319206719,0.8403953042522041,,0.6071428571428571,0.5754627927779522,0.6384373853682889,0.6153119082868157,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,6,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.5250349044799805,0.001,3.41436750000139,0.3320832000026712,3.7648291000004974,23.906000000002678,0.261352059433843,0.261352059433843,0.4078915506469659,0.0,0.39731591648486647,0.904860088365243,0.891224700608369,0.4078915518547363,0.8626235432300976,,0.6112637362637363,0.5810688114961721,0.6384584725358534,0.6095262802068079,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,7,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.7693043947219849,0.001,3.4526129000005312,0.3206919000003836,3.7934932999996818,27.875,0.17529604859726944,0.17529604859726944,0.38440619659704733,0.0,0.3034314521765323,0.9416789396170839,0.9337585247855373,0.384406196568415,0.877777188221841,,0.5961538461538461,0.5710599383036875,0.6460600025428314,0.5993358836339717,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,8,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.006283760070801,0.001,3.4261430999977165,0.31667079999897396,3.7611499999984517,31.82800000000134,0.12062363344983956,0.12062363344983956,0.36423420435550113,0.0,0.24203503751614308,0.9661266568483063,0.9605251648478011,0.36423420436071324,0.8901942355250035,,0.5824175824175825,0.5613919795240557,0.6314147338674118,0.596871292811283,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,9,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.1880834102630615,0.001,3.38572849999764,0.31042039999738336,3.714554899997893,35.71800000000076,0.08491451111738742,0.08491451111738742,0.3487505286449185,0.0,0.2011646895591219,0.9787923416789396,0.9760043396436112,0.3487505287194655,0.8990495616528649,,0.570054945054945,0.5484846507511896,0.66934841280166,0.6082302356258331,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,10,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.3989877700805664,0.001,3.497918599998229,0.32715599999937695,3.8439464999974007,39.73399999999674,0.05958826192963281,0.05958826192963281,0.3332371385704962,0.0,0.17066731114977413,0.9864506627393226,0.9843977915915257,0.3332371398229125,0.909084289892509,,0.5810439560439561,0.5495149953870566,0.6539057667875997,0.5934038857279539,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,11,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.6871843338012695,0.001,3.3481892999989213,0.3584454000010737,3.7252978999968036,43.65600000000268,0.03220583328617865,0.03220583328617865,0.3169779504763185,0.0,0.1378651529660281,0.9932253313696613,0.9923476554115895,0.3169779515933912,0.9157373371924399,,0.5741758241758241,0.5415754313713497,0.6467175152714705,0.5771925361806389,,3395,3395,0,0
M1-s29,M1,29,COMPLETED,12,2,True,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.8847060203552246,0.001,3.4133338000028743,0.3118216000002576,3.7442387000046438,47.56199999999808,0.02379035290237379,0.02379035290237379,0.3039187514904848,0.0,0.12509660591345298,0.9961708394698086,0.9955801449876569,0.3039187514677847,0.9236242588883365,,0.5741758241758241,0.543130258159913,0.6862002207271072,0.579751020140379,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,1,1,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.004173994064331,0.001,3.491825199998857,0.3076389999987441,3.8387853000022005,4.235000000000582,0.829633940389827,0.829633940389827,0.6909376018001686,0.0,1.0599464816443172,0.6147275405007364,0.5407037845216486,0.690937603701253,0.5895746407336814,,0.6318681318681318,0.5788966041041249,0.6116366534542477,0.6260073684638696,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,2,2,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0011954307556152,0.001,3.3341702000034275,0.35498589999770047,3.726224900005036,8.125,0.677516298125524,0.677516298125524,0.5803404559443028,0.0,0.8709631291334688,0.7142857142857143,0.6645749218848326,0.5803404572836448,0.7220703458017249,,0.6401098901098901,0.5999681941429514,0.592439895323548,0.6453349552442367,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,3,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0443273782730103,0.001,3.338426000002073,0.2969163000016124,3.6532349999979488,11.93800000000192,0.599561883107552,0.599561883107552,0.5357610958577607,0.0,0.778148922337348,0.7478645066273932,0.7035547048882238,0.5357610956478016,0.7592227893506677,,0.6222527472527473,0.5827205777958172,0.6028212062671657,0.6519707436004354,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,4,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.1163663864135742,0.001,3.342514999996638,0.29018689999793423,3.6516969000003883,15.765999999995984,0.5040045540050133,0.5040045540050133,0.4891938168626822,0.0,0.6670691689001794,0.7914580265095729,0.7587628331129753,0.4891938183522497,0.8016814317973352,,0.6208791208791209,0.5872835332134937,0.6083778132240616,0.6566875325287019,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,5,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.2558783292770386,0.001,3.387962000000698,0.3031531000015093,3.709220600001572,19.640999999995984,0.39045421413978526,0.39045421413978526,0.45744524351451465,0.0,0.5429359677789488,0.8497790868924889,0.8295416262037313,0.4574452409293744,0.8265723756642359,,0.6071428571428571,0.5630383630532354,0.6156695714520398,0.637070660422133,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,6,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.4651150703430176,0.001,3.3792708000037237,0.2928587999995216,3.6909851000018534,23.515999999995984,0.27286146029456904,0.27286146029456904,0.4186682349276648,0.0,0.41241754273251685,0.9057437407952872,0.8928563383802656,0.41866823605910514,0.8550788610381611,,0.6002747252747253,0.5699078564157997,0.6071736314722559,0.6372410546457102,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,7,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.7009793519973755,0.001,3.3967771000025095,0.29493270000239136,3.711653300000762,27.390999999995984,0.17885478950971093,0.17885478950971093,0.3916109733096981,0.0,0.3093917852780605,0.9431516936671576,0.93463633259207,0.3916109726545147,0.8722007017069203,,0.5934065934065934,0.557583236771953,0.6290069094684441,0.6168534615448502,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,8,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.9272552728652954,0.001,3.3857602999996743,0.304029899998568,3.7078944000022602,31.29699999999866,0.11323354274325281,0.11323354274325281,0.37623909472190226,0.0,0.23864657888751317,0.9687776141384389,0.9647256275491621,0.3762390969492583,0.8826336201537454,,0.603021978021978,0.5731503064836398,0.6142179304174183,0.6344297293207688,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,9,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.0793614387512207,0.001,3.383769400003075,0.29205009999714093,3.6942933999962406,35.15699999999924,0.071120788186613,0.071120788186613,0.35743957696501744,0.0,0.19026731712653114,0.9823269513991163,0.9802401460224738,0.3574395781368516,0.8938260875893452,,0.6057692307692307,0.5747074705787827,0.608579323907219,0.6361646238148427,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,10,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.4366323947906494,0.001,3.3907655000002705,0.299507600000652,3.708221199995023,39.04699999999866,0.04135283749654823,0.04135283749654823,0.34257650828326397,0.0,0.15554501044732658,0.990279823269514,0.9887624384062478,0.34257651022484525,0.9022663019623993,,0.5961538461538461,0.5676976008116603,0.6276441804193482,0.6278570545649271,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,11,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.5326311588287354,0.001,3.3710515999991912,0.29893719999381574,3.68811039999855,42.92199999999866,0.04177319708778159,0.04177319708778159,0.33939735479488287,0.0,0.1549056507262987,0.9896907216494846,0.9885530939160346,0.3393973539680769,0.9067840916195937,,0.6016483516483516,0.573572731976366,0.625192397594379,0.6296901374541051,,3395,3395,0,0
M1-s43,M1,43,COMPLETED,12,2,True,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.625032424926758,0.001,3.6287290999971447,0.2945406999933766,3.9415173000015784,47.09399999999732,0.025173462067068237,0.025173462067068237,0.31262853483563846,0.0,0.12938297664820708,0.9938144329896907,0.9934537778001706,0.31262853705356464,0.9169201689832642,,0.5947802197802198,0.5672868887263373,0.6446920629521349,0.6226973983578435,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,1,1,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0444179773330688,0.001,3.6556693999955314,0.3154950000025565,4.00727139999799,4.389999999999418,0.840772997823836,0.8644549981132699,0.6878445473089485,0.0,1.0937365223100857,0.6176730486008837,0.5795881995603157,0.6878445517584484,0.5971545881698029,,0.646978021978022,0.6101361753846516,0.610403713739188,0.6579152751250803,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,2,2,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.045867919921875,0.001,3.5182830999983707,0.3151281999962521,3.8719349000020884,8.452999999994063,0.6896325194958559,0.7117679473051091,0.5768642662551161,0.0,0.9040560457597601,0.6980854197349042,0.6696744900418435,0.5768642668064686,0.7241843385796175,,0.646978021978022,0.6217975684111576,0.5994685971997499,0.6516016638963957,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,3,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.079650640487671,0.001,3.5478157000034116,0.29569590000028256,3.86238730000332,12.5,0.6012097993901271,0.6199417062290287,0.5299281242538095,0.0,0.7965844223706466,0.7425625920471282,0.7189662967992367,0.5299281251213523,0.7680033583448296,,0.6208791208791209,0.5926910754310019,0.6040377672533006,0.664105216242426,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,4,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.1478689908981323,0.001,3.540409000001091,0.34117820000392385,3.900918899998942,16.577999999994063,0.5034439235794,0.5180656408175102,0.4884139125055698,0.0,0.6808702894443966,0.7994108983799706,0.7808292163288879,0.48841391315036325,0.7996040350970438,,0.6263736263736264,0.6083772160671215,0.5997232420492794,0.6454153909794297,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,5,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.3367465734481812,0.001,3.4950067999961902,0.3269099999961327,3.840812399997958,20.60899999999674,0.37572152397330627,0.38653637572947414,0.4500524882891041,0.0,0.5365538752000005,0.84860088365243,0.8358360804188658,0.45005249160887817,0.8316655109233969,,0.6016483516483516,0.5775106699934137,0.62074242484136,0.6193905276869742,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,6,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.5449039936065674,0.001,3.4635154999996303,0.32295659999363124,3.804617000001599,24.60899999999674,0.2677217472196503,0.2744337720530374,0.42161844689645894,0.0,0.4149732606927144,0.9019145802650957,0.8935747746693724,0.4216184483152171,0.8501703861622874,,0.6167582417582418,0.5962275567235368,0.6393468214506296,0.6346379529936269,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,7,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.7779828310012817,0.001,3.46665120000398,0.32616589999815915,3.811088700000255,28.593999999997322,0.18344067434213826,0.18847048601385244,0.3956062109199996,0.0,0.32033922975123014,0.9416789396170839,0.935886921215085,0.3956062112100606,0.8697211611453223,,0.5837912087912088,0.5675225720226801,0.6410952034121082,0.6044231664380517,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,8,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.1214518547058105,0.001,3.4766089000040665,0.31884179999906337,3.814957000002323,32.59399999999732,0.11020284716879321,0.1144030763678505,0.37764585489113656,0.0,0.24028503175643828,0.9699558173784978,0.9668332029710264,0.37764585750497776,0.8803642688970655,,0.6002747252747253,0.5780305532617671,0.6321755595291596,0.6161505408434658,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,9,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.278623342514038,0.001,3.4826887999952305,0.3216205999997328,3.8234714999998687,36.59399999999732,0.06473172120530493,0.06829298817400377,0.35480616318284147,0.0,0.18656171349388861,0.984977908689249,0.9832628798982174,0.3548061631579468,0.8939934809363307,,0.592032967032967,0.5749521106659347,0.6383512379199581,0.6277096210026509,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,10,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.5730831623077393,0.001,3.4169951000003493,0.34387040000001434,3.7796041000037803,40.54699999999866,0.054021050235659805,0.055381103908980545,0.34405432472523956,0.0,0.17006588208877285,0.9905743740795288,0.9896385812869771,0.34405432322572793,0.8992443170017512,,0.592032967032967,0.5683045324438768,0.6471421078273164,0.6040303945805412,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,11,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.7424092292785645,0.001,3.5177524000027915,0.3042025999966427,3.8423239000039757,44.59399999999732,0.03754975626763609,0.038776794773840585,0.33504573950360206,0.0,0.15045871034110944,0.9908689248895435,0.9902555138785128,0.3350457403610292,0.9044441160533996,,0.5796703296703297,0.5561563295197504,0.6575824755805565,0.6006132552244762,,3395,3395,0,0
M2-s17,M2,17,COMPLETED,12,2,True,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,2.960730791091919,0.001,3.6027453999995487,0.32535900000220863,3.9468034000019543,48.73399999999674,0.02500897050836564,0.026000648259085126,0.3167695375974119,0.0,0.13159049716675228,0.9952871870397644,0.9946149123031671,0.3167695387358817,0.9135254951817819,,0.5769230769230769,0.5583616248570977,0.6457289629300819,0.5991364370312189,,3395,3395,0,0
M2-s29,M2,29,COMPLETED,1,1,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0652341842651367,0.001,3.609497500001453,0.30215570000291336,3.9478183000028366,4.359000000004016,0.8362994467913666,0.8640892273986462,0.6997320982598767,0.0,1.097333267616418,0.6232695139911635,0.567722992204129,0.699732102007147,0.5795708950898606,,0.625,0.6028406510856269,0.650618006854579,0.6450481304984657,,3395,3395,0,0
M2-s29,M2,29,COMPLETED,2,2,False,True,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0467299222946167,0.001,3.3957369000054314,0.31792549999954645,3.7496823000037693,8.312000000005355,0.6793780191130772,0.7036597136896383,0.5712066529776808,0.0,0.8940619378096928,0.7063328424153167,0.675734545212948,0.5712066570634642,0.7301062248574998,,0.635989010989011,0.6165765913207787,0.5986387230066332,0.6483980682382782,,3395,3395,0,0
M2-s29,M2,29,COMPLETED,3,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.0893248319625854,0.001,3.5158045000061975,0.328703699997277,3.8627907000045525,12.39100000000326,0.5889879189201237,0.609581202812855,0.517736812341898,0.0,0.7821601531905875,0.7531664212076583,0.7281302872157198,0.5177368126471495,0.7780792859658227,,0.6167582417582418,0.5975218928794882,0.6091524557655698,0.6276148099083744,,3395,3395,0,0
M2-s29,M2,29,COMPLETED,4,2,False,False,ONLINE_PRE_UPDATE_CURRENT_VIEW_DIAGNOSTIC_NOT_CHECKPOINT_EVALUATION,3395,1.2077293395996094,0.001,3.4795905999999377,0.3275941999963834,3.82712029999675,16.39100000000326,0.48973962086114337,0.5068102462477817,0.485287485698537,0.0,0.6685727475844707,0.797938144329897,0.7764193294742433,0.48528748827668206,0.8051967892300035,,0.6112637362637363,0.585461152669792,0.6157851209352304,0.6188646418427899,,3395,3395,0,0
